_shallow	shakespeare.txt:1
_she	shakespeare.txt:28
_shouts	shakespeare.txt:4
_shows	shakespeare.txt:3
_si	shakespeare.txt:2
_sigeia	shakespeare.txt:1
_silvia	shakespeare.txt:1
_simple	shakespeare.txt:1
_sine_	shakespeare.txt:1
_sing_	shakespeare.txt:1
_singing_	shakespeare.txt:4
_sings	shakespeare.txt:44
_sir	shakespeare.txt:1
_sit	shakespeare.txt:1
_sitting	shakespeare.txt:1
_skirmish	shakespeare.txt:1
_sleeps	shakespeare.txt:7
_so	shakespeare.txt:3
_soft	shakespeare.txt:1
_solemn	shakespeare.txt:2
_songs	shakespeare.txt:1
_sounds	shakespeare.txt:1
_speaking	shakespeare.txt:1
_stabbing	shakespeare.txt:4
_stanzo_	shakespeare.txt:1
_stanzos	shakespeare.txt:1
_starting	shakespeare.txt:1
_still	shakespeare.txt:1
_strews	shakespeare.txt:1
_suivez	shakespeare.txt:1
_sur	shakespeare.txt:1
_suum	shakespeare.txt:1
_swallows	shakespeare.txt:1
_sweet	shakespeare.txt:1
_takes	shakespeare.txt:10
_taking	shakespeare.txt:8
_tanta	shakespeare.txt:1
_tantaene	shakespeare.txt:1
_tearing	shakespeare.txt:1
_their	shakespeare.txt:2
_there	shakespeare.txt:2
_they	shakespeare.txt:107
_this	shakespeare.txt:1
_thou	shakespeare.txt:5
_three	shakespeare.txt:1
_throwing	shakespeare.txt:4
_thunder	shakespeare.txt:7
_tiger_	shakespeare.txt:1
_trumpets	shakespeare.txt:11
_tucket	shakespeare.txt:2
_turns	shakespeare.txt:1
_une	shakespeare.txt:1
_unguem_	shakespeare.txt:1
_unmasking_	shakespeare.txt:1
_unveiling_	shakespeare.txt:1
_upon	shakespeare.txt:1
_urns	shakespeare.txt:1
_varlet	shakespeare.txt:1
_venetia	shakespeare.txt:1
_ver_	shakespeare.txt:2
_via	shakespeare.txt:2
_videlicet_	shakespeare.txt:4
_videsne	shakespeare.txt:1
_viva	shakespeare.txt:1
_vive	shakespeare.txt:1
_vocativo_	shakespeare.txt:1
_vox_	shakespeare.txt:1
_wall	shakespeare.txt:1
_warwick	shakespeare.txt:3
_well	shakespeare.txt:1
_what	shakespeare.txt:5
_whatsoever	shakespeare.txt:1
_when	shakespeare.txt:8
_whiles	shakespeare.txt:1
_whispering	shakespeare.txt:2
_whispers_	shakespeare.txt:3
_why	shakespeare.txt:2
_will	shakespeare.txt:1
_willow	shakespeare.txt:1
_wind	shakespeare.txt:3
_with	shakespeare.txt:1
_within_	shakespeare.txt:37
_wounds	shakespeare.txt:2
_writes	shakespeare.txt:1
_writing	shakespeare.txt:1
_young	shakespeare.txt:1
a	shakespeare.txt:16494
a_side	shakespeare.txt:1
aaron	shakespeare.txt:99
abaissiez	shakespeare.txt:1
abandon	shakespeare.txt:8
abash	shakespeare.txt:1
abate	shakespeare.txt:15
abated	shakespeare.txt:3
abatement	shakespeare.txt:4
abbey	shakespeare.txt:26
abbots	shakespeare.txt:1
abbreviated	shakespeare.txt:1
abergavenny_	shakespeare.txt:1
abettor	shakespeare.txt:1
abhorred	shakespeare.txt:16
abhors	shakespeare.txt:3
abide	shakespeare.txt:42
abject	shakespeare.txt:11
abjure	shakespeare.txt:4
ablest	shakespeare.txt:1
aboard	shakespeare.txt:35
abode	shakespeare.txt:9
aboded	shakespeare.txt:1
abomination	shakespeare.txt:2
abortives	shakespeare.txt:1
abound	shakespeare.txt:8
abounding	shakespeare.txt:1
about	shakespeare.txt:438
above	shakespeare.txt:154
abram	shakespeare.txt:9
abridg	shakespeare.txt:2
abridgment	shakespeare.txt:1
abroad	shakespeare.txt:67
abrogate	shakespeare.txt:1
abruptly	shakespeare.txt:1
absence	shakespeare.txt:57
absent	shakespeare.txt:35
absolute	shakespeare.txt:34
absolv	shakespeare.txt:1
abstains	shakespeare.txt:1
abstracts	shakespeare.txt:1
absurd	shakespeare.txt:4
absyrtus	shakespeare.txt:1
abundance	shakespeare.txt:14
abundant	shakespeare.txt:4
abus	shakespeare.txt:20
abuses	shakespeare.txt:14
abusing	shakespeare.txt:4
abuts	shakespeare.txt:1
academes	shakespeare.txt:1
accents	shakespeare.txt:8
acceptance	shakespeare.txt:10
accepted	shakespeare.txt:5
accepts	shakespeare.txt:2
accessed	shakespeare.txt:1
accidence	shakespeare.txt:1
accident	shakespeare.txt:23
accidentally	shakespeare.txt:3
accite	shakespeare.txt:1
accited	shakespeare.txt:1
acclamations	shakespeare.txt:1
accommodate	shakespeare.txt:1
accommodated	shakespeare.txt:7
accommodations	shakespeare.txt:1
accompany	shakespeare.txt:8
accompanying	shakespeare.txt:2
accomplices	shakespeare.txt:1
accomplish	shakespeare.txt:7
accomplishing	shakespeare.txt:1
accomplishment	shakespeare.txt:2
accompt	shakespeare.txt:2
accordance	shakespeare.txt:2
accordant	shakespeare.txt:1
accorded	shakespeare.txt:1
accordeth	shakespeare.txt:1
accordingly	shakespeare.txt:10
accords	shakespeare.txt:3
accost	shakespeare.txt:6
account	shakespeare.txt:51
accoutered	shakespeare.txt:1
accoutrements	shakespeare.txt:2
accrue	shakespeare.txt:1
accumulation	shakespeare.txt:1
accurs	shakespeare.txt:6
accurst	shakespeare.txt:3
accus	shakespeare.txt:8
accusations	shakespeare.txt:6
accusers	shakespeare.txt:6
accuses	shakespeare.txt:2
accusing	shakespeare.txt:3
accustom	shakespeare.txt:2
ace	shakespeare.txt:5
acerb	shakespeare.txt:1
ache	shakespeare.txt:20
achieve	shakespeare.txt:14
achieved	shakespeare.txt:11
achievement	shakespeare.txt:3
achiever	shakespeare.txt:1
achilles	shakespeare.txt:169
achitophel	shakespeare.txt:1
acides	shakespeare.txt:1
acknowledg	shakespeare.txt:1
acknowledgment	shakespeare.txt:1
acknown	shakespeare.txt:1
acorn	shakespeare.txt:5
acquaintance	shakespeare.txt:40
acquainted	shakespeare.txt:43
acquaints	shakespeare.txt:1
acquir	shakespeare.txt:2
acquisition	shakespeare.txt:1
acquit	shakespeare.txt:10
acquittances	shakespeare.txt:1
acre	shakespeare.txt:3
across	shakespeare.txt:7
actaeon	shakespeare.txt:3
acted	shakespeare.txt:7
actions	shakespeare.txt:30
actium	shakespeare.txt:5
actively	shakespeare.txt:1
activity	shakespeare.txt:3
actor	shakespeare.txt:14
acts	shakespeare.txt:25
acutely	shakespeare.txt:1
ad	shakespeare.txt:1
adam	shakespeare.txt:40
add	shakespeare.txt:51
adders	shakespeare.txt:5
addict	shakespeare.txt:2
addiction	shakespeare.txt:1
adding	shakespeare.txt:9
additional	shakespeare.txt:3
additions	shakespeare.txt:5
addressed	shakespeare.txt:4
addrest	shakespeare.txt:1
adhere	shakespeare.txt:2
adieus	shakespeare.txt:2
adjoin	shakespeare.txt:1
adjoining	shakespeare.txt:7
adjourn	shakespeare.txt:2
adjunct	shakespeare.txt:4
admir	shakespeare.txt:3
admirable	shakespeare.txt:15
admiring	shakespeare.txt:7
admission	shakespeare.txt:1
admit	shakespeare.txt:25
admitting	shakespeare.txt:1
admonish	shakespeare.txt:1
admonishing	shakespeare.txt:1
admonishment	shakespeare.txt:1
adons	shakespeare.txt:1
adopted	shakespeare.txt:6
adopts	shakespeare.txt:1
adoration	shakespeare.txt:2
adore	shakespeare.txt:16
adored	shakespeare.txt:5
adorer	shakespeare.txt:1
adoreth	shakespeare.txt:1
adorned	shakespeare.txt:2
adornings	shakespeare.txt:1
adorns	shakespeare.txt:1
adown	shakespeare.txt:1
adrian	shakespeare.txt:15
adriatic	shakespeare.txt:1
adulation	shakespeare.txt:1
adulterate	shakespeare.txt:6
adulterers	shakespeare.txt:1
adultress	shakespeare.txt:4
advanc	shakespeare.txt:6
advancements	shakespeare.txt:1
advances	shakespeare.txt:3
advancing	shakespeare.txt:2
advantage	shakespeare.txt:78
advantageable	shakespeare.txt:1
advantaged	shakespeare.txt:1
adventur	shakespeare.txt:1
adventures	shakespeare.txt:4
adventuring	shakespeare.txt:1
adventurously	shakespeare.txt:1
adversaries	shakespeare.txt:11
adversary	shakespeare.txt:9
adversely	shakespeare.txt:1
adversities	shakespeare.txt:1
adversity	shakespeare.txt:9
advertise	shakespeare.txt:2
advertised	shakespeare.txt:6
advertisement	shakespeare.txt:4
advis	shakespeare.txt:14
advisedly	shakespeare.txt:6
advises	shakespeare.txt:2
advocate	shakespeare.txt:10
aediles	shakespeare.txt:8
aegles	shakespeare.txt:1
aemilius	shakespeare.txt:14
aeneas	shakespeare.txt:81
aeolus	shakespeare.txt:1
aer_	shakespeare.txt:2
aery	shakespeare.txt:4
aesculapius	shakespeare.txt:2
afear	shakespeare.txt:1
afeard	shakespeare.txt:31
affability	shakespeare.txt:3
affable	shakespeare.txt:6
affair	shakespeare.txt:11
affect	shakespeare.txt:25
affectations	shakespeare.txt:1
affectedly	shakespeare.txt:1
affecting	shakespeare.txt:3
affection	shakespeare.txt:85
affectionate	shakespeare.txt:1
affeer	shakespeare.txt:1
affiance	shakespeare.txt:3
affianced	shakespeare.txt:2
affied	shakespeare.txt:1
affirm	shakespeare.txt:4
affirmatives	shakespeare.txt:1
afflict	shakespeare.txt:14
affliction	shakespeare.txt:21
affordeth	shakespeare.txt:1
affords	shakespeare.txt:16
affray	shakespeare.txt:1
affright	shakespeare.txt:12
affronted	shakespeare.txt:1
afield	shakespeare.txt:1
afire	shakespeare.txt:4
afloat	shakespeare.txt:2
afoot	shakespeare.txt:25
afore	shakespeare.txt:18
afraid	shakespeare.txt:43
afresh	shakespeare.txt:5
afric	shakespeare.txt:4
afterwards	shakespeare.txt:40
against	shakespeare.txt:619
agamemnon	shakespeare.txt:101
agaz	shakespeare.txt:1
age	shakespeare.txt:232
aged	shakespeare.txt:33
agent	shakespeare.txt:12
aggrief	shakespeare.txt:1
aglet	shakespeare.txt:1
ago	shakespeare.txt:30
agrees	shakespeare.txt:8
agrippa_	shakespeare.txt:3
agueface	shakespeare.txt:1
agues	shakespeare.txt:4
ah	shakespeare.txt:188
aidance	shakespeare.txt:2
aidant	shakespeare.txt:1
aided	shakespeare.txt:1
aidless	shakespeare.txt:1
aids	shakespeare.txt:2
aim	shakespeare.txt:52
aimest	shakespeare.txt:1
aiming	shakespeare.txt:3
aired	shakespeare.txt:2
airless	shakespeare.txt:1
airs	shakespeare.txt:5
airy	shakespeare.txt:14
ais	shakespeare.txt:1
akin	shakespeare.txt:1
alabaster	shakespeare.txt:5
alacrity	shakespeare.txt:5
alarm	shakespeare.txt:7
alarums	shakespeare.txt:28
alas	shakespeare.txt:254
albans	shakespeare.txt:22
albany	shakespeare.txt:80
albeit	shakespeare.txt:16
albion	shakespeare.txt:6
alchemy	shakespeare.txt:3
alcibiades	shakespeare.txt:63
alcides	shakespeare.txt:8
alehouses	shakespeare.txt:1
aleppo	shakespeare.txt:2
ales	shakespeare.txt:3
alexanders	shakespeare.txt:1
alexandria	shakespeare.txt:45
alexandrian	shakespeare.txt:2
alien	shakespeare.txt:3
alife	shakespeare.txt:1
alight	shakespeare.txt:2
aliis_	shakespeare.txt:1
alisander	shakespeare.txt:6
alive	shakespeare.txt:97
all	shakespeare.txt:4360
allay	shakespeare.txt:13
allaying	shakespeare.txt:2
allayment	shakespeare.txt:1
allegations	shakespeare.txt:1
allegiance	shakespeare.txt:26
allegiant	shakespeare.txt:1
alley	shakespeare.txt:2
allhallowmas	shakespeare.txt:1
alliance	shakespeare.txt:17
allicholy	shakespeare.txt:1
allied	shakespeare.txt:6
alligator	shakespeare.txt:1
allons	shakespeare.txt:2
allotted	shakespeare.txt:2
allow	shakespeare.txt:35
allowing	shakespeare.txt:3
allure	shakespeare.txt:4
allurement	shakespeare.txt:1
allusion	shakespeare.txt:2
allycholly	shakespeare.txt:1
almanac	shakespeare.txt:2
almighty	shakespeare.txt:8
almond	shakespeare.txt:1
alms	shakespeare.txt:15
almsbasket	shakespeare.txt:1
almsman	shakespeare.txt:1
alone	shakespeare.txt:264
along	shakespeare.txt:118
aloof	shakespeare.txt:21
aloud	shakespeare.txt:26
alow	shakespeare.txt:3
alphabet	shakespeare.txt:1
also	shakespeare.txt:41
alt	shakespeare.txt:4
altars	shakespeare.txt:6
alteration	shakespeare.txt:10
altered	shakespeare.txt:12
alters	shakespeare.txt:4
altogether	shakespeare.txt:27
always	shakespeare.txt:66
am_	shakespeare.txt:3
amamon	shakespeare.txt:1
amaz	shakespeare.txt:23
amazedly	shakespeare.txt:5
amazedness	shakespeare.txt:2
amazes	shakespeare.txt:2
amazing	shakespeare.txt:1
amazons	shakespeare.txt:5
ambassador	shakespeare.txt:34
amber	shakespeare.txt:8
ambiguities	shakespeare.txt:2
ambition	shakespeare.txt:49
ambitious	shakespeare.txt:39
amble	shakespeare.txt:1
ambled	shakespeare.txt:1
amen	shakespeare.txt:85
amend	shakespeare.txt:18
amending	shakespeare.txt:1
amendment	shakespeare.txt:4
amerce	shakespeare.txt:1
amiable	shakespeare.txt:7
amid	shakespeare.txt:2
amiens	shakespeare.txt:18
amiss	shakespeare.txt:40
amongst	shakespeare.txt:42
